,date,threshold,density,frustration_score
100,2011-10-31,0.7000000000000002,0.07602339181286549,0.0
101,2012-03-31,0.7000000000000002,0.08771929824561403,0.0
102,2012-08-31,0.7000000000000002,0.04678362573099415,0.0
103,2013-01-31,0.7000000000000002,0.029239766081871343,0.0
104,2013-06-30,0.7000000000000002,0.08187134502923976,0.0
105,2013-11-30,0.7000000000000002,0.04678362573099415,0.0
106,2014-04-30,0.7000000000000002,0.023391812865497075,0.0
107,2014-09-30,0.7000000000000002,0.04678362573099415,0.0
108,2015-02-28,0.7000000000000002,0.05847953216374269,0.0
109,2015-07-31,0.7000000000000002,0.05263157894736842,0.0
110,2015-12-31,0.7000000000000002,0.07017543859649122,0.0
111,2016-05-31,0.7000000000000002,0.06432748538011696,0.0
112,2016-10-31,0.7000000000000002,0.05847953216374269,0.0
