,date,threshold,density,coloring,num_colors,valid_coloring
61,2015-07-31,0.7000000000000002,0.38181818181818183,"{'XLF': 0, 'XLE': 0, 'XLK': 0, 'XLP': 0, 'XLU': 0, 'XLV': 1, 'RWR': 1, 'XLY': 1, 'XLI': 2, 'IYT': 3, 'XLB': 4}",5,True
62,2015-12-31,0.7000000000000002,0.6,"{'XLF': 0, 'XLE': 0, 'XLU': 0, 'RWR': 1, 'XLB': 1, 'XLK': 2, 'XLY': 3, 'XLV': 4, 'XLI': 5, 'IYT': 6, 'XLP': 7}",8,True
63,2016-05-31,0.7000000000000002,0.2909090909090909,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLV': 0, 'XLP': 0, 'XLU': 0, 'XLK': 1, 'XLB': 1, 'XLI': 2, 'IYT': 3, 'XLY': 4}",5,True
64,2016-10-31,0.7000000000000002,0.05454545454545454,"{'XLF': 0, 'XLE': 0, 'RWR': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLY': 1, 'XLB': 1, 'XLU': 1}",2,True
65,2017-03-31,0.7000000000000002,0.2727272727272727,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLV': 0, 'XLB': 0, 'XLP': 0, 'XLU': 0, 'XLI': 1, 'IYT': 2, 'XLK': 3, 'XLY': 4}",5,True
66,2017-08-31,0.7000000000000002,0.3090909090909091,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLY': 1, 'XLI': 2, 'XLK': 3, 'XLB': 4}",5,True
67,2008-06-30,0.8000000000000003,0.12727272727272726,"{'RWR': 0, 'XLE': 0, 'XLI': 0, 'XLV': 0, 'XLB': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLF': 1, 'XLK': 2, 'XLY': 3}",4,True
68,2008-11-30,0.8000000000000003,0.8363636363636363,"{'RWR': 0, 'XLU': 0, 'XLF': 1, 'XLP': 1, 'XLE': 2, 'XLK': 3, 'XLY': 4, 'XLV': 5, 'XLI': 6, 'IYT': 7, 'XLB': 8}",9,True
69,2009-04-30,0.8000000000000003,0.2909090909090909,"{'XLF': 0, 'XLK': 0, 'XLV': 0, 'XLB': 0, 'XLP': 0, 'XLU': 0, 'RWR': 1, 'XLE': 1, 'XLI': 2, 'IYT': 3, 'XLY': 4}",5,True
70,2010-07-31,0.8000000000000003,0.6363636363636364,"{'XLV': 0, 'RWR': 0, 'XLU': 0, 'XLF': 1, 'XLP': 1, 'XLK': 2, 'XLB': 2, 'XLI': 3, 'IYT': 4, 'XLE': 5, 'XLY': 6}",7,True
71,2010-12-31,0.8000000000000003,0.18181818181818182,"{'RWR': 0, 'XLF': 0, 'XLK': 0, 'XLE': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLU': 0, 'XLY': 1, 'XLI': 2, 'XLB': 3}",4,True
72,2011-05-31,0.8000000000000003,0.09090909090909091,"{'RWR': 0, 'XLE': 0, 'XLF': 0, 'XLK': 0, 'XLI': 0, 'XLV': 0, 'XLP': 0, 'XLU': 1, 'XLB': 1, 'IYT': 1, 'XLY': 1}",2,True
73,2011-10-31,0.8000000000000003,0.7818181818181819,"{'RWR': 0, 'XLU': 0, 'XLP': 1, 'XLK': 1, 'XLF': 2, 'XLE': 3, 'XLY': 4, 'XLV': 5, 'XLI': 6, 'IYT': 7, 'XLB': 8}",9,True
74,2013-01-31,0.8000000000000003,0.18181818181818182,"{'RWR': 0, 'XLF': 0, 'XLK': 0, 'XLY': 0, 'XLV': 0, 'IYT': 0, 'XLP': 0, 'XLI': 1, 'XLU': 1, 'XLE': 2, 'XLB': 2}",3,True
75,2013-06-30,0.8000000000000003,0.7636363636363637,"{'RWR': 0, 'XLE': 0, 'XLF': 1, 'XLU': 1, 'IYT': 2, 'XLP': 2, 'XLK': 3, 'XLY': 4, 'XLV': 5, 'XLI': 6, 'XLB': 7}",8,True
