,date,threshold,density,max_ind_set,set_size,valid_soln
98,2010-12-31,0.5,0.22857142857142856,"{'CCL', 'STAN', 'SVT', 'VOD', 'EVR', 'IAG', 'AZN', 'AHT', 'CRH', 'ADM', 'III', 'PSON'}",12,True
99,2011-05-31,0.5,0.1761904761904762,"{'MRO', 'STAN', 'CCL', 'TSCO', 'EVR', 'III', 'AZN', 'ADM', 'CNA', 'SVT'}",10,True
100,2011-10-31,0.5,0.6428571428571429,"{'ADM', 'III', 'PSON', 'TSCO'}",4,True
101,2012-03-31,0.5,0.3761904761904762,"{'SVT', 'VOD', 'TSCO', 'EVR', 'IAG', 'AHT', 'ADM', 'III', 'PSON'}",9,True
102,2012-08-31,0.5,0.11904761904761904,"{'MRO', 'STAN', 'CCL', 'TSCO', 'IAG', 'III', 'AZN', 'AHT', 'CRH', 'ADM', 'IHG', 'SVT', 'PSON'}",13,True
103,2013-01-31,0.5,0.1523809523809524,"{'CCL', 'STAN', 'TSCO', 'EVR', 'IAG', 'AZN', 'ADM', 'RBS', 'CRH', 'GSK', 'CNA', 'SVT'}",12,True
104,2013-06-30,0.5,0.40476190476190477,"{'CCL', 'STAN', 'EVR', 'IAG', 'III', 'AHT', 'ADM', 'SVT'}",8,True
105,2013-11-30,0.5,0.08571428571428572,"{'CCL', 'STAN', 'VOD', 'III', 'AZN', 'AHT', 'PRU', 'CRH', 'ADM', 'IHG', 'SVT', 'PSON', 'RIO'}",13,True
106,2014-04-30,0.5,0.17142857142857143,"{'MRO', 'STAN', 'CCL', 'EVR', 'IAG', 'AZN', 'AHT', 'CRH', 'GSK', 'ADM', 'SVT', 'RIO'}",12,True
107,2014-09-30,0.5,0.11428571428571428,"{'MRO', 'STAN', 'CCL', 'VOD', 'TSCO', 'IAG', 'AZN', 'CRH', 'ADM', 'IHG', 'SVT', 'PSON', 'RIO'}",13,True
108,2015-02-28,0.5,0.12380952380952381,"{'STAN', 'EVR', 'IAG', 'AZN', 'ADM', 'AHT', 'GSK', 'CNA', 'SVT', 'PSON'}",10,True
109,2015-07-31,0.5,0.3,"{'MRO', 'STAN', 'IAG', 'AZN', 'ADM', 'AHT', 'RBS', 'CNA', 'SVT', 'PSON'}",10,True
110,2015-12-31,0.5,0.42857142857142855,"{'MRO', 'STAN', 'CCL', 'III', 'CRH', 'SVT', 'PSON'}",7,True
111,2016-05-31,0.5,0.2714285714285714,"{'CCL', 'IAG', 'III', 'AZN', 'AHT', 'ADM', 'SVT', 'PSON'}",8,True
112,2016-10-31,0.5,0.05238095238095238,"{'CCL', 'STAN', 'VOD', 'EVR', 'IAG', 'ADM', 'AHT', 'CRH', 'GSK', 'CNA', 'IHG', 'SVT', 'PSON'}",13,True
113,2017-03-31,0.5,0.06666666666666667,"{'MRO', 'STAN', 'CCL', 'TSCO', 'IAG', 'III', 'AZN', 'WPP', 'ADM', 'AHT', 'CNA', 'IHG', 'SVT', 'PSON'}",14,True
114,2017-08-31,0.5,0.1,"{'MRO', 'STAN', 'TSCO', 'IAG', 'III', 'AZN', 'WPP', 'ADM', 'AHT', 'RBS', 'PRU', 'CRH', 'CNA', 'SVT', 'PSON', 'RIO'}",16,True
